CaseId;DocumentId;PdfViewUrl;PdfOpenLinkSv;PdfOpenLinkEn;ProjectId;OrganisationId;Kommun;Myndighetstyp;Myndighet;Diarienummer;Dokumenttyp;Dokumentdatum;KallaFil;Kallrubrik;CaseReviewStatus;ValidatedBy;ValidatedAt;Notes
ADMIN-INDEX-2026-02-27-00000000125C043F57453246863FE664CAFE6A3F0700950291EA24F0614FB6ACEDB12BF0E31D00000000010C0000950291EA24F0614FB6ACEDB12BF0E31D00002087A58F0000;cmm4yur8f04ahcuqwwwzodl6h;http://localhost:8787/api/admin/requirements/documents/cmm4yur8f04ahcuqwwwzodl6h/view;"=HYPERLÄNK(""http://localhost:8787/api/admin/requirements/documents/cmm4yur8f04ahcuqwwwzodl6h/view"";""Öppna PDF"")";"=HYPERLINK(""http://localhost:8787/api/admin/requirements/documents/cmm4yur8f04ahcuqwwwzodl6h/view"",""Open PDF"")";cmm55w57p0004cuisfrtpqly8;cmm4xvu980000cuh4vj0usz09;Marks;Kommun;Marks kommun;2025-09;Beslut;2026-02-10;MIL.2025.1276.pdf;Sv: till registrator;AUTO;;;AUTO_GENERERAD. Bekrafta metadata mot kallfil.
ADMIN-INDEX-2026-02-27-00000000125C043F57453246863FE664CAFE6A3F0700950291EA24F0614FB6ACEDB12BF0E31D00000000010C0000950291EA24F0614FB6ACEDB12BF0E31D00002087ADF10000;cmm4yuqjs03nncuqw2tfjq4a3;http://localhost:8787/api/admin/requirements/documents/cmm4yuqjs03nncuqw2tfjq4a3/view;"=HYPERLÄNK(""http://localhost:8787/api/admin/requirements/documents/cmm4yuqjs03nncuqw2tfjq4a3/view"";""Öppna PDF"")";"=HYPERLINK(""http://localhost:8787/api/admin/requirements/documents/cmm4yuqjs03nncuqw2tfjq4a3/view"",""Open PDF"")";cmm55w57p0004cuisfrtpqly8;cmm4xvu980000cuh4vj0usz09;;Kommun;;2016-04;Anmalan;2026-02-05;anmälan 2024-1627.pdf;Sv: till registrator;AUTO;;;AUTO_GENERERAD. Bekrafta metadata mot kallfil.
ADMIN-INDEX-2026-02-27-00000000125C043F57453246863FE664CAFE6A3F0700950291EA24F0614FB6ACEDB12BF0E31D00000000010C0000950291EA24F0614FB6ACEDB12BF0E31D00002087A5AF0000;cmm4yur4a046bcuqwmcjygg3z;http://localhost:8787/api/admin/requirements/documents/cmm4yur4a046bcuqwmcjygg3z/view;"=HYPERLÄNK(""http://localhost:8787/api/admin/requirements/documents/cmm4yur4a046bcuqwmcjygg3z/view"";""Öppna PDF"")";"=HYPERLINK(""http://localhost:8787/api/admin/requirements/documents/cmm4yur4a046bcuqwmcjygg3z/view"",""Open PDF"")";cmm55w57p0004cuisfrtpqly8;cmm4xvu980000cuh4vj0usz09;;Kommun;;2024-09;Beslut;2026-02-06;Beskrivning av avnmälan.pdf;Begäran om allmänna handlingar;AUTO;;;AUTO_GENERERAD. Bekrafta metadata mot kallfil.
ADMIN-INDEX-2026-02-27-00000000125C043F57453246863FE664CAFE6A3F0700950291EA24F0614FB6ACEDB12BF0E31D00000000010C0000950291EA24F0614FB6ACEDB12BF0E31D00002087A5B00000;cmm4yur3u045wcuqwtxlgiv42;http://localhost:8787/api/admin/requirements/documents/cmm4yur3u045wcuqwtxlgiv42/view;"=HYPERLÄNK(""http://localhost:8787/api/admin/requirements/documents/cmm4yur3u045wcuqwtxlgiv42/view"";""Öppna PDF"")";"=HYPERLINK(""http://localhost:8787/api/admin/requirements/documents/cmm4yur3u045wcuqwtxlgiv42/view"",""Open PDF"")";cmm55w57p0004cuisfrtpqly8;cmm4xvu980000cuh4vj0usz09;;Kommun;;;Beslut;2026-02-06;Situationsplan.pdf;Begäran om handlingar;AUTO;;;AUTO_GENERERAD. Bekrafta metadata mot kallfil.
ADMIN-INDEX-2026-02-27-00000000125C043F57453246863FE664CAFE6A3F0700950291EA24F0614FB6ACEDB12BF0E31D00000000010C0000950291EA24F0614FB6ACEDB12BF0E31D00002087A5B60000;cmm4yur1o0445cuqwxuhvyn1e;http://localhost:8787/api/admin/requirements/documents/cmm4yur1o0445cuqwxuhvyn1e/view;"=HYPERLÄNK(""http://localhost:8787/api/admin/requirements/documents/cmm4yur1o0445cuqwxuhvyn1e/view"";""Öppna PDF"")";"=HYPERLINK(""http://localhost:8787/api/admin/requirements/documents/cmm4yur1o0445cuqwxuhvyn1e/view"",""Open PDF"")";cmm55w57p0004cuisfrtpqly8;cmm4xvu980000cuh4vj0usz09;E-POSTADRESS Varbergs;Kommun;E-POSTADRESS Varbergs kommun;2025-1187;Beslut;2026-02-06;Beslut Grävtjänst.pdf;Sv: till registrator;AUTO;;;AUTO_GENERERAD. Bekrafta metadata mot kallfil.
ADMIN-INDEX-2026-02-27-00000000125C043F57453246863FE664CAFE6A3F0700950291EA24F0614FB6ACEDB12BF0E31D00000000010C0000950291EA24F0614FB6ACEDB12BF0E31D00002087A5C50000;cmm4yur0g042wcuqw7dqgvnqv;http://localhost:8787/api/admin/requirements/documents/cmm4yur0g042wcuqw7dqgvnqv/view;"=HYPERLÄNK(""http://localhost:8787/api/admin/requirements/documents/cmm4yur0g042wcuqw7dqgvnqv/view"";""Öppna PDF"")";"=HYPERLINK(""http://localhost:8787/api/admin/requirements/documents/cmm4yur0g042wcuqw7dqgvnqv/view"",""Open PDF"")";cmm55w57p0004cuisfrtpqly8;cmm4xvu980000cuh4vj0usz09;;Kommun;;2024-03;Beslut;2026-02-05;MILJ2024450.pdf;Handlingar;AUTO;;;AUTO_GENERERAD. Bekrafta metadata mot kallfil.
ADMIN-INDEX-2026-02-27-00000000125C043F57453246863FE664CAFE6A3F0700950291EA24F0614FB6ACEDB12BF0E31D00000000010C0000950291EA24F0614FB6ACEDB12BF0E31D00002087A5CC0000;cmm4yuqzv0428cuqw5ms9lenv;http://localhost:8787/api/admin/requirements/documents/cmm4yuqzv0428cuqw5ms9lenv/view;"=HYPERLÄNK(""http://localhost:8787/api/admin/requirements/documents/cmm4yuqzv0428cuqw5ms9lenv/view"";""Öppna PDF"")";"=HYPERLINK(""http://localhost:8787/api/admin/requirements/documents/cmm4yuqzv0428cuqw5ms9lenv/view"",""Open PDF"")";cmm55w57p0004cuisfrtpqly8;cmm4xvu980000cuh4vj0usz09;;Kommun;;2023-12;Anmalan;2026-02-05;Anmälan om miljöfarlig verksamhet - signed.pdf;Sv: till registrator;AUTO;;;AUTO_GENERERAD. Bekrafta metadata mot kallfil.
ADMIN-INDEX-2026-02-27-00000000125C043F57453246863FE664CAFE6A3F0700950291EA24F0614FB6ACEDB12BF0E31D00000000010C0000950291EA24F0614FB6ACEDB12BF0E31D00002087A5C30000;cmm4yur0n0435cuqwm93q1pqq;http://localhost:8787/api/admin/requirements/documents/cmm4yur0n0435cuqwm93q1pqq/view;"=HYPERLÄNK(""http://localhost:8787/api/admin/requirements/documents/cmm4yur0n0435cuqwm93q1pqq/view"";""Öppna PDF"")";"=HYPERLINK(""http://localhost:8787/api/admin/requirements/documents/cmm4yur0n0435cuqwm93q1pqq/view"",""Open PDF"")";cmm55w57p0004cuisfrtpqly8;cmm4xvu980000cuh4vj0usz09;;Kommun;;2024-10;Beslut;2026-02-05;MILJ20241666.pdf;Handlingar;AUTO;;;AUTO_GENERERAD. Bekrafta metadata mot kallfil.
ADMIN-INDEX-2026-02-27-00000000125C043F57453246863FE664CAFE6A3F0700950291EA24F0614FB6ACEDB12BF0E31D00000000010C0000950291EA24F0614FB6ACEDB12BF0E31D00002087A5C40000;cmm4yur0k0432cuqweo5zpqdy;http://localhost:8787/api/admin/requirements/documents/cmm4yur0k0432cuqweo5zpqdy/view;"=HYPERLÄNK(""http://localhost:8787/api/admin/requirements/documents/cmm4yur0k0432cuqweo5zpqdy/view"";""Öppna PDF"")";"=HYPERLINK(""http://localhost:8787/api/admin/requirements/documents/cmm4yur0k0432cuqweo5zpqdy/view"",""Open PDF"")";cmm55w57p0004cuisfrtpqly8;cmm4xvu980000cuh4vj0usz09;;Kommun;;2024-10;Beslut;2026-02-05;MILJ20241666.pdf;Handlingar;AUTO;;;AUTO_GENERERAD. Bekrafta metadata mot kallfil.
ADMIN-INDEX-2026-02-27-00000000125C043F57453246863FE664CAFE6A3F0700950291EA24F0614FB6ACEDB12BF0E31D00000000010C0000950291EA24F0614FB6ACEDB12BF0E31D00002087A5D50000;cmm4yuqwp040zcuqw83rklvza;http://localhost:8787/api/admin/requirements/documents/cmm4yuqwp040zcuqw83rklvza/view;"=HYPERLÄNK(""http://localhost:8787/api/admin/requirements/documents/cmm4yuqwp040zcuqw83rklvza/view"";""Öppna PDF"")";"=HYPERLINK(""http://localhost:8787/api/admin/requirements/documents/cmm4yuqwp040zcuqw83rklvza/view"",""Open PDF"")";cmm55w57p0004cuisfrtpqly8;cmm4xvu980000cuh4vj0usz09;i Stenungsunds;Kommun;i Stenungsunds kommun;2024-04;Beslut;2026-02-05;M-2024-554.pdf;Sv: till registrator;AUTO;;;AUTO_GENERERAD. Bekrafta metadata mot kallfil.
ADMIN-INDEX-2026-02-27-00000000125C043F57453246863FE664CAFE6A3F0700950291EA24F0614FB6ACEDB12BF0E31D00000000010C0000950291EA24F0614FB6ACEDB12BF0E31D00002087A5D60000;cmm4yuqwg040qcuqw4w3wh8u8;http://localhost:8787/api/admin/requirements/documents/cmm4yuqwg040qcuqw4w3wh8u8/view;"=HYPERLÄNK(""http://localhost:8787/api/admin/requirements/documents/cmm4yuqwg040qcuqw4w3wh8u8/view"";""Öppna PDF"")";"=HYPERLINK(""http://localhost:8787/api/admin/requirements/documents/cmm4yuqwg040qcuqw4w3wh8u8/view"",""Open PDF"")";cmm55w57p0004cuisfrtpqly8;cmm4xvu980000cuh4vj0usz09;;Kommun;;2025-10;Beslut;2026-02-05;M-2025-1072.pdf;Sv: till registrator;AUTO;;;AUTO_GENERERAD. Bekrafta metadata mot kallfil.
ADMIN-INDEX-2026-02-27-00000000125C043F57453246863FE664CAFE6A3F0700950291EA24F0614FB6ACEDB12BF0E31D00000000010C0000950291EA24F0614FB6ACEDB12BF0E31D00002087A5CB0000;cmm4yur01042ecuqwjjvrz035;http://localhost:8787/api/admin/requirements/documents/cmm4yur01042ecuqwjjvrz035/view;"=HYPERLÄNK(""http://localhost:8787/api/admin/requirements/documents/cmm4yur01042ecuqwjjvrz035/view"";""Öppna PDF"")";"=HYPERLINK(""http://localhost:8787/api/admin/requirements/documents/cmm4yur01042ecuqwjjvrz035/view"",""Open PDF"")";cmm55w57p0004cuisfrtpqly8;cmm4xvu980000cuh4vj0usz09;;Kommun;;2023-12;Anmalan;2026-02-05;Anmälan om miljöfarlig verksamhet - signed.pdf;Sv: till registrator;AUTO;;;AUTO_GENERERAD. Bekrafta metadata mot kallfil.
ADMIN-INDEX-2026-02-27-00000000125C043F57453246863FE664CAFE6A3F0700950291EA24F0614FB6ACEDB12BF0E31D00000000010C0000950291EA24F0614FB6ACEDB12BF0E31D00002087A5DE0000;cmm4yuqmh03qecuqwuamnbmp4;http://localhost:8787/api/admin/requirements/documents/cmm4yuqmh03qecuqwuamnbmp4/view;"=HYPERLÄNK(""http://localhost:8787/api/admin/requirements/documents/cmm4yuqmh03qecuqwuamnbmp4/view"";""Öppna PDF"")";"=HYPERLINK(""http://localhost:8787/api/admin/requirements/documents/cmm4yuqmh03qecuqwuamnbmp4/view"",""Open PDF"")";cmm55w57p0004cuisfrtpqly8;cmm4xvu980000cuh4vj0usz09;-- Skinnskattebergs;Kommun;-- Skinnskattebergs kommun;2013:251;Anmalan;2026-02-05;Anmälan slamkompostering.pdf;Sv: till registrator;AUTO;;;AUTO_GENERERAD. Bekrafta metadata mot kallfil.
ADMIN-INDEX-2026-02-27-00000000125C043F57453246863FE664CAFE6A3F0700950291EA24F0614FB6ACEDB12BF0E31D00000000010C0000950291EA24F0614FB6ACEDB12BF0E31D00002087A5BE0000;cmm4yur0v043ecuqw8uyv5zks;http://localhost:8787/api/admin/requirements/documents/cmm4yur0v043ecuqw8uyv5zks/view;"=HYPERLÄNK(""http://localhost:8787/api/admin/requirements/documents/cmm4yur0v043ecuqw8uyv5zks/view"";""Öppna PDF"")";"=HYPERLINK(""http://localhost:8787/api/admin/requirements/documents/cmm4yur0v043ecuqw8uyv5zks/view"",""Open PDF"")";cmm55w57p0004cuisfrtpqly8;cmm4xvu980000cuh4vj0usz09;;Kommun;;2022-09;Beslut;2026-02-05;Teknisk beskrivning.pdf;Sv: till registrator;AUTO;;;AUTO_GENERERAD. Bekrafta metadata mot kallfil.
ADMIN-INDEX-2026-02-27-00000000125C043F57453246863FE664CAFE6A3F0700950291EA24F0614FB6ACEDB12BF0E31D00000000010C0000950291EA24F0614FB6ACEDB12BF0E31D00002087A5900000;cmm4yur8204a2cuqw8bjwvcaq;http://localhost:8787/api/admin/requirements/documents/cmm4yur8204a2cuqw8bjwvcaq/view;"=HYPERLÄNK(""http://localhost:8787/api/admin/requirements/documents/cmm4yur8204a2cuqw8bjwvcaq/view"";""Öppna PDF"")";"=HYPERLINK(""http://localhost:8787/api/admin/requirements/documents/cmm4yur8204a2cuqw8bjwvcaq/view"",""Open PDF"")";cmm55w57p0004cuisfrtpqly8;cmm4xvu980000cuh4vj0usz09;-- Emmaboda;Kommun;-- Emmaboda kommun;1998:899;Beslut;2026-02-10;1043_001_BMN-2024-497_2024-06-17.pdf;Sv: till registrator;AUTO;;;AUTO_GENERERAD. Bekrafta metadata mot kallfil.
ADMIN-INDEX-2026-02-27-00000000125C043F57453246863FE664CAFE6A3F0700950291EA24F0614FB6ACEDB12BF0E31D00000000010C0000950291EA24F0614FB6ACEDB12BF0E31D00002087ADF20000;cmm4yuqiy03mtcuqwzwa03bvg;http://localhost:8787/api/admin/requirements/documents/cmm4yuqiy03mtcuqwzwa03bvg/view;"=HYPERLÄNK(""http://localhost:8787/api/admin/requirements/documents/cmm4yuqiy03mtcuqwzwa03bvg/view"";""Öppna PDF"")";"=HYPERLINK(""http://localhost:8787/api/admin/requirements/documents/cmm4yuqiy03mtcuqwzwa03bvg/view"",""Open PDF"")";cmm55w57p0004cuisfrtpqly8;cmm4xvu980000cuh4vj0usz09;E-POSTADRESS Varbergs;Kommun;E-POSTADRESS Varbergs kommun;2024-1352;Beslut;2026-02-05;Beslut 2024-1627.pdf;Sv: till registrator;AUTO;;;AUTO_GENERERAD. Bekrafta metadata mot kallfil.
ADMIN-INDEX-2026-02-27-00000000125C043F57453246863FE664CAFE6A3F0700950291EA24F0614FB6ACEDB12BF0E31D00000000010C0000950291EA24F0614FB6ACEDB12BF0E31D00002087ADF40000;cmm4yuqgw03ktcuqwsj8z1sdd;http://localhost:8787/api/admin/requirements/documents/cmm4yuqgw03ktcuqwsj8z1sdd/view;"=HYPERLÄNK(""http://localhost:8787/api/admin/requirements/documents/cmm4yuqgw03ktcuqwsj8z1sdd/view"";""Öppna PDF"")";"=HYPERLINK(""http://localhost:8787/api/admin/requirements/documents/cmm4yuqgw03ktcuqwsj8z1sdd/view"",""Open PDF"")";cmm55w57p0004cuisfrtpqly8;cmm4xvu980000cuh4vj0usz09;fattat av Miljöskyddsenheten i Varbergs;Kommun;fattat av Miljöskyddsenheten i Varbergs kommun;2024-05;Beslut;2026-02-05;PM Sedimentationsdammar 2024-1596.pdf;Sv: till registrator;AUTO;;;AUTO_GENERERAD. Bekrafta metadata mot kallfil.
ADMIN-INDEX-2026-02-27-00000000125C043F57453246863FE664CAFE6A3F0700950291EA24F0614FB6ACEDB12BF0E31D00000000010C0000950291EA24F0614FB6ACEDB12BF0E31D00002087ADF50000;cmm4yuqfo03jhcuqwgv6re8pd;http://localhost:8787/api/admin/requirements/documents/cmm4yuqfo03jhcuqwgv6re8pd/view;"=HYPERLÄNK(""http://localhost:8787/api/admin/requirements/documents/cmm4yuqfo03jhcuqwgv6re8pd/view"";""Öppna PDF"")";"=HYPERLINK(""http://localhost:8787/api/admin/requirements/documents/cmm4yuqfo03jhcuqwgv6re8pd/view"",""Open PDF"")";cmm55w57p0004cuisfrtpqly8;cmm4xvu980000cuh4vj0usz09;;Kommun;;2013:251;Anmalan;2026-02-05;Omnires Holding AB Anmälan om behandling av avfall 20250225.pdf;Begäran om utlämnande av allmän handling – Anmälningar och beslut rörande mellanlagring av avfall samt anläggning av ytor;AUTO;;;AUTO_GENERERAD. Bekrafta metadata mot kallfil.
ADMIN-INDEX-2026-02-27-00000000125C043F57453246863FE664CAFE6A3F0700950291EA24F0614FB6ACEDB12BF0E31D00000000010C0000950291EA24F0614FB6ACEDB12BF0E31D00002087ADF60000;cmm4yuqfk03jecuqwviqg72hj;http://localhost:8787/api/admin/requirements/documents/cmm4yuqfk03jecuqwviqg72hj/view;"=HYPERLÄNK(""http://localhost:8787/api/admin/requirements/documents/cmm4yuqfk03jecuqwviqg72hj/view"";""Öppna PDF"")";"=HYPERLINK(""http://localhost:8787/api/admin/requirements/documents/cmm4yuqfk03jecuqwviqg72hj/view"",""Open PDF"")";cmm55w57p0004cuisfrtpqly8;cmm4xvu980000cuh4vj0usz09;;Kommun;;2013:251;Anmalan;2026-02-05;Omnires Holding AB Anmälan om behandling av avfall 20250225.pdf;Begäran om utlämnande av allmän handling – Anmälningar och beslut rörande mellanlagring av avfall samt anläggning av ytor;AUTO;;;AUTO_GENERERAD. Bekrafta metadata mot kallfil.
ADMIN-INDEX-2026-02-27-00000000125C043F57453246863FE664CAFE6A3F0700950291EA24F0614FB6ACEDB12BF0E31D00000000010C0000950291EA24F0614FB6ACEDB12BF0E31D00002087ADF70000;cmm4yuqfi03jbcuqw695vrv4c;http://localhost:8787/api/admin/requirements/documents/cmm4yuqfi03jbcuqw695vrv4c/view;"=HYPERLÄNK(""http://localhost:8787/api/admin/requirements/documents/cmm4yuqfi03jbcuqw695vrv4c/view"";""Öppna PDF"")";"=HYPERLINK(""http://localhost:8787/api/admin/requirements/documents/cmm4yuqfi03jbcuqw695vrv4c/view"",""Open PDF"")";cmm55w57p0004cuisfrtpqly8;cmm4xvu980000cuh4vj0usz09;-- arlstads;Kommun;-- arlstads kommun;2026-01;Komplettering;2026-02-05;Per Eriksson Åsen 1 17 Komplettering av anmälan.pdf;Begäran om utlämnande av allmän handling – Anmälningar och beslut rörande mellanlagring av avfall samt anläggning av ytor;AUTO;;;AUTO_GENERERAD. Bekrafta metadata mot kallfil.
ADMIN-INDEX-2026-02-27-00000000125C043F57453246863FE664CAFE6A3F0700950291EA24F0614FB6ACEDB12BF0E31D00000000010C0000950291EA24F0614FB6ACEDB12BF0E31D00002087AE000000;cmm4yuqc903g5cuqwme802knw;http://localhost:8787/api/admin/requirements/documents/cmm4yuqc903g5cuqwme802knw/view;"=HYPERLÄNK(""http://localhost:8787/api/admin/requirements/documents/cmm4yuqc903g5cuqwme802knw/view"";""Öppna PDF"")";"=HYPERLINK(""http://localhost:8787/api/admin/requirements/documents/cmm4yuqc903g5cuqwme802knw/view"",""Open PDF"")";cmm55w57p0004cuisfrtpqly8;cmm4xvu980000cuh4vj0usz09;avfall samt anläggning av ytor Karlstads;Kommun;avfall samt anläggning av ytor Karlstads kommun;;Anmalan;2026-02-05;Karlstads kommun Anmälan om lagring av avfall Skåre 1 369 Beslut 250820.pdf;Begäran om utlämnande av allmän handling – Anmälningar och beslut rörande mellanlagring av avfall samt anläggning av ytor;AUTO;;;AUTO_GENERERAD. Bekrafta metadata mot kallfil.
ADMIN-INDEX-2026-02-27-00000000125C043F57453246863FE664CAFE6A3F0700950291EA24F0614FB6ACEDB12BF0E31D00000000010C0000950291EA24F0614FB6ACEDB12BF0E31D00002087AE070000;cmm4yuq9d03dncuqwwomqoxjw;http://localhost:8787/api/admin/requirements/documents/cmm4yuq9d03dncuqwwomqoxjw/view;"=HYPERLÄNK(""http://localhost:8787/api/admin/requirements/documents/cmm4yuq9d03dncuqwwomqoxjw/view"";""Öppna PDF"")";"=HYPERLINK(""http://localhost:8787/api/admin/requirements/documents/cmm4yuq9d03dncuqwwomqoxjw/view"",""Open PDF"")";cmm55w57p0004cuisfrtpqly8;cmm4xvu980000cuh4vj0usz09;;Kommun;;2025-07;Beslut;2026-02-04;MN-2025-421-Sv_ Fyllnadsmassor Arvidsjaur 5_14.pdf;Sv: till registrator;AUTO;;;AUTO_GENERERAD. Bekrafta metadata mot kallfil.
ADMIN-INDEX-2026-02-27-00000000125C043F57453246863FE664CAFE6A3F0700950291EA24F0614FB6ACEDB12BF0E31D00000000010C0000950291EA24F0614FB6ACEDB12BF0E31D00002087AE080000;cmm4yuq8h03cqcuqw79qvo0km;http://localhost:8787/api/admin/requirements/documents/cmm4yuq8h03cqcuqw79qvo0km/view;"=HYPERLÄNK(""http://localhost:8787/api/admin/requirements/documents/cmm4yuq8h03cqcuqw79qvo0km/view"";""Öppna PDF"")";"=HYPERLINK(""http://localhost:8787/api/admin/requirements/documents/cmm4yuq8h03cqcuqw79qvo0km/view"",""Open PDF"")";cmm55w57p0004cuisfrtpqly8;cmm4xvu980000cuh4vj0usz09;-- Arvidsjaurs;Kommun;-- Arvidsjaurs kommun;0600-1800;Anmalan;2026-02-04;MN-2025-421-Anmälan.pdf;Sv: till registrator;AUTO;;;AUTO_GENERERAD. Bekrafta metadata mot kallfil.
ADMIN-INDEX-2026-02-27-00000000125C043F57453246863FE664CAFE6A3F0700950291EA24F0614FB6ACEDB12BF0E31D00000000010C0000950291EA24F0614FB6ACEDB12BF0E31D00002087AE0C0000;cmm4yuq7z03c8cuqwfikjuwgu;http://localhost:8787/api/admin/requirements/documents/cmm4yuq7z03c8cuqwfikjuwgu/view;"=HYPERLÄNK(""http://localhost:8787/api/admin/requirements/documents/cmm4yuq7z03c8cuqwfikjuwgu/view"";""Öppna PDF"")";"=HYPERLINK(""http://localhost:8787/api/admin/requirements/documents/cmm4yuq7z03c8cuqwfikjuwgu/view"",""Open PDF"")";cmm55w57p0004cuisfrtpqly8;cmm4xvu980000cuh4vj0usz09;;Kommun;;2019-4598;Anmalan;2026-02-04;Diariekort anmälningspliktiga verksamheter.pdf;VB: till registrator;AUTO;;;AUTO_GENERERAD. Bekrafta metadata mot kallfil.
ADMIN-INDEX-2026-02-27-00000000125C043F57453246863FE664CAFE6A3F0700950291EA24F0614FB6ACEDB12BF0E31D00000000010C0000950291EA24F0614FB6ACEDB12BF0E31D00002087AE0F0000;cmm4yuq7w03c5cuqwlsylb0mg;http://localhost:8787/api/admin/requirements/documents/cmm4yuq7w03c5cuqwlsylb0mg/view;"=HYPERLÄNK(""http://localhost:8787/api/admin/requirements/documents/cmm4yuq7w03c5cuqwlsylb0mg/view"";""Öppna PDF"")";"=HYPERLINK(""http://localhost:8787/api/admin/requirements/documents/cmm4yuq7w03c5cuqwlsylb0mg/view"",""Open PDF"")";cmm55w57p0004cuisfrtpqly8;cmm4xvu980000cuh4vj0usz09;Östersunds;Kommun;Östersunds kommun;2025-07;Anmalan;2026-02-04;Handlingar för ärende TN-00592-2025.pdf;Handlingar för ärende TN-00592-2025, Anmälan av miljöfarlig verksamhet - Tillfällig insamling av trädgårdsavfall Frösön - Frösö-Berge 21:212;AUTO;;;AUTO_GENERERAD. Bekrafta metadata mot kallfil.
ADMIN-INDEX-2026-02-27-00000000125C043F57453246863FE664CAFE6A3F0700950291EA24F0614FB6ACEDB12BF0E31D00000000010C0000950291EA24F0614FB6ACEDB12BF0E31D00002087AE230000;cmm4yuq7503bbcuqway70c0xj;http://localhost:8787/api/admin/requirements/documents/cmm4yuq7503bbcuqway70c0xj/view;"=HYPERLÄNK(""http://localhost:8787/api/admin/requirements/documents/cmm4yuq7503bbcuqway70c0xj/view"";""Öppna PDF"")";"=HYPERLINK(""http://localhost:8787/api/admin/requirements/documents/cmm4yuq7503bbcuqway70c0xj/view"",""Open PDF"")";cmm55w57p0004cuisfrtpqly8;cmm4xvu980000cuh4vj0usz09;;Kommun;;2024-11;Anmalan;2026-02-04;anmälan.pdf;till registrator;AUTO;;;AUTO_GENERERAD. Bekrafta metadata mot kallfil.
ADMIN-INDEX-2026-02-27-00000000125C043F57453246863FE664CAFE6A3F0700950291EA24F0614FB6ACEDB12BF0E31D00000000010C0000950291EA24F0614FB6ACEDB12BF0E31D00002087AE240000;cmm4yuq6r03awcuqwq022xuhi;http://localhost:8787/api/admin/requirements/documents/cmm4yuq6r03awcuqwq022xuhi/view;"=HYPERLÄNK(""http://localhost:8787/api/admin/requirements/documents/cmm4yuq6r03awcuqwq022xuhi/view"";""Öppna PDF"")";"=HYPERLINK(""http://localhost:8787/api/admin/requirements/documents/cmm4yuq6r03awcuqwq022xuhi/view"",""Open PDF"")";cmm55w57p0004cuisfrtpqly8;cmm4xvu980000cuh4vj0usz09;Postadress Gagnefs;Kommun;Postadress Gagnefs kommun;2024-12;Beslut;2026-02-04;beslut.pdf;till registrator;AUTO;;;AUTO_GENERERAD. Bekrafta metadata mot kallfil.
ADMIN-INDEX-2026-02-27-00000000125C043F57453246863FE664CAFE6A3F0700950291EA24F0614FB6ACEDB12BF0E31D00000000010C0000950291EA24F0614FB6ACEDB12BF0E31D00002087AE2B0000;cmm4yuq6o03atcuqwooffjadk;http://localhost:8787/api/admin/requirements/documents/cmm4yuq6o03atcuqwooffjadk/view;"=HYPERLÄNK(""http://localhost:8787/api/admin/requirements/documents/cmm4yuq6o03atcuqwooffjadk/view"";""Öppna PDF"")";"=HYPERLINK(""http://localhost:8787/api/admin/requirements/documents/cmm4yuq6o03atcuqwooffjadk/view"",""Open PDF"")";cmm55w57p0004cuisfrtpqly8;cmm4xvu980000cuh4vj0usz09;-- Borgholms;Kommun;-- Borgholms kommun;2023-12;Beslut;2026-02-04;FÖRA 8_4 MBN-2023-1561 Delegationsbeslut 2023-12-27.pdf;Sv: till registrator;AUTO;;;AUTO_GENERERAD. Bekrafta metadata mot kallfil.
ADMIN-INDEX-2026-02-27-00000000125C043F57453246863FE664CAFE6A3F0700950291EA24F0614FB6ACEDB12BF0E31D00000000010C0000950291EA24F0614FB6ACEDB12BF0E31D00002087AE2E0000;cmm4yuq5w039zcuqwnutcz35o;http://localhost:8787/api/admin/requirements/documents/cmm4yuq5w039zcuqwnutcz35o/view;"=HYPERLÄNK(""http://localhost:8787/api/admin/requirements/documents/cmm4yuq5w039zcuqwnutcz35o/view"";""Öppna PDF"")";"=HYPERLINK(""http://localhost:8787/api/admin/requirements/documents/cmm4yuq5w039zcuqwnutcz35o/view"",""Open PDF"")";cmm55w57p0004cuisfrtpqly8;cmm4xvu980000cuh4vj0usz09;pdf Karlstads;Kommun;pdf Karlstads kommun;2025-04;Forelaggande;2026-02-04;Föreläggande försiktighetsåtgärder_Bortredigerad.pdf;VB:  Begäran om utlämnande av allmän handling – Anmälningar och beslut rörande mellanlagring av avfall samt anläggning av ytor;AUTO;;;AUTO_GENERERAD. Bekrafta metadata mot kallfil.
ADMIN-INDEX-2026-02-27-00000000125C043F57453246863FE664CAFE6A3F0700950291EA24F0614FB6ACEDB12BF0E31D00000000010C0000950291EA24F0614FB6ACEDB12BF0E31D00002087AE330000;cmm4yuq56039bcuqw31feylkb;http://localhost:8787/api/admin/requirements/documents/cmm4yuq56039bcuqw31feylkb/view;"=HYPERLÄNK(""http://localhost:8787/api/admin/requirements/documents/cmm4yuq56039bcuqw31feylkb/view"";""Öppna PDF"")";"=HYPERLINK(""http://localhost:8787/api/admin/requirements/documents/cmm4yuq56039bcuqw31feylkb/view"",""Open PDF"")";cmm55w57p0004cuisfrtpqly8;cmm4xvu980000cuh4vj0usz09;Säffle;Kommun;Säffle kommun;0533-68;Anmalan;2026-02-04;Anmälningsbeslut - Avelsäter 1_46.pdf;Sv: till registrator;AUTO;;;AUTO_GENERERAD. Bekrafta metadata mot kallfil.
